Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_STOMACH_SQUAMOUS_EPITHELIAL_CELLS	2/67	8.214373e-02	3.968555e-01	5.252678e+00	1.312794e+01	CALML5;CYP11A1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_STOMACH_VASCULAR_ENDOTHELIAL_CELLS	1/30	1.926193e-01	5.568448e-01	6.939191e+00	1.142912e+01	CPNE5
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_THYMUS_ANTIGEN_PRESENTING_CELLS	5/173	7.924720e-03	1.400034e-01	4.567887e+00	2.209838e+01	MCOLN2;GPR157;BCL2L14;TFEB;OTULINL
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_THYMUS_VASCULAR_ENDOTHELIAL_CELLS	2/131	2.384384e-01	6.215034e-01	2.687762e+00	3.853295e+00	EGFL7;RASGRP3
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_ADRENOCORTICAL_CELLS	1/88	4.666157e-01	7.361814e-01	2.384670e+00	1.817712e+00	CYP11A1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_ANTIGEN_PRESENTING_CELLS	1/158	6.771023e-01	8.176653e-01	1.326919e+00	5.174093e-01	MCOLN2
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_CCL19_CCL21_POSITIVE_CELLS	3/274	3.084952e-01	6.514113e-01	1.802467e+00	2.119790e+00	SOCS3;SPNS2;NFIL3
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_CILIATED_EPITHELIAL_CELLS	3/679	8.648883e-01	9.188234e-01	7.135097e-01	1.035694e-01	C5orf15;PRR18;CFAP251
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_CLC_IL5RA_POSITIVE_CELLS	1/252	8.358792e-01	9.061691e-01	8.290726e-01	1.486288e-01	ZDHHC24
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_CORNEAL_AND_CONJUNCTIVAL_EPITHELIAL_CELLS	3/294	3.473293e-01	6.837805e-01	1.678390e+00	1.774868e+00	CALML5;BATF;A4GALT
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_ELF3_AGBL2_POSITIVE_CELLS	1/216	7.872431e-01	8.802174e-01	9.686584e-01	2.317207e-01	CACNA1C-IT3
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_ENS_GLIA	1/17	1.141478e-01	4.503626e-01	1.210173e+01	2.626391e+01	GAS7
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_ENS_NEURONS	1/43	2.641831e-01	6.282135e-01	4.862308e+00	6.472279e+00	TNS3
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_ERYTHROBLASTS	3/244	2.507569e-01	6.235376e-01	2.026642e+00	2.803396e+00	UGGT1;CD58;QSOX2
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_HEPATOBLASTS	1/126	5.937396e-01	7.802033e-01	1.665208e+00	8.680968e-01	NUGGC
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_HORIZONTAL_CELLS	1/47	2.849081e-01	6.399376e-01	4.451976e+00	5.589851e+00	HS6ST1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_IGFBP1_DKK1_POSITIVE_CELLS	2/180	3.662447e-01	6.941336e-01	1.953391e+00	1.962091e+00	DEPP1;LINC01270
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_LENS_FIBRE_CELLS	2/286	6.052437e-01	7.812810e-01	1.224225e+00	6.147128e-01	BFSP1;MYO18A
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_LYMPHOID_CELLS	2/158	3.093558e-01	6.514113e-01	2.226942e+00	2.612790e+00	ZNF831;IGLL1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_MEGAKARYOCYTES	3/210	1.878514e-01	5.568448e-01	2.357953e+00	3.942743e+00	RAB8A;FAM30A;LIMS1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_MICROGLIA	6/185	2.097089e-03	6.251947e-02	5.082370e+00	3.134402e+01	CX3CR1;ARHGAP25;PTPRJ;RHBDF2;CREG1;MAP4K4
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_NEUROENDOCRINE_CELLS	1/45	2.746191e-01	6.358899e-01	4.648124e+00	6.007096e+00	LFNG
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_PAEP_MECOM_POSITIVE_CELLS	1/212	7.810244e-01	8.786525e-01	9.870873e-01	2.439575e-01	PAX8
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_PARIETAL_AND_CHIEF_CELLS	1/126	5.937396e-01	7.802033e-01	1.665208e+00	8.680968e-01	PPARGC1B
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_PHOTORECEPTOR_CELLS	1/102	5.174909e-01	7.602337e-01	2.057541e+00	1.355432e+00	RHBDL3
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_RETINAL_PROGENITORS_AND_MULLER_GLIA	1/65	3.712236e-01	6.944064e-01	3.225679e+00	3.196490e+00	GRB10
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_SATELLITE_CELLS	1/67	3.801510e-01	7.056630e-01	3.129796e+00	3.027097e+00	CCND2
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_SKELETAL_MUSCLE_CELLS	1/194	7.507306e-01	8.587494e-01	1.079398e+00	3.094725e-01	FGFRL1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_SLC26A4_PAEP_POSITIVE_CELLS	1/352	9.203861e-01	9.421119e-01	5.909298e-01	4.902477e-02	SELENOO
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_SMOOTH_MUSCLE_CELLS	1/45	2.746191e-01	6.358899e-01	4.648124e+00	6.007096e+00	CSPG4
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_THYMOCYTES	3/121	5.515460e-02	3.416720e-01	4.103169e+00	1.188941e+01	SPOCD1;MCPH1;TESPA1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_TROPHOBLAST_GIANT_CELLS	3/171	1.222963e-01	4.593333e-01	2.899749e+00	6.093269e+00	C16orf74;RYBP;CCSAP
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_VASCULAR_ENDOTHELIAL_CELLS	1/51	3.050532e-01	6.514113e-01	4.105385e+00	4.874197e+00	JCAD
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_DENDRITIC_CELLS	2/117	2.019443e-01	5.670221e-01	3.010082e+00	4.815419e+00	CYBA;TNFRSF1B
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_IMMATURE_NEURONS	2/140	2.620881e-01	6.282135e-01	2.514477e+00	3.367072e+00	INSM1;GTF2I
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MACROPHAGES	2/81	1.130418e-01	4.503626e-01	4.347385e+00	9.477288e+00	CYBA;CX3CR1
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MATURE_NEURONS	1/186	7.359639e-01	8.520748e-01	1.126145e+00	3.452468e-01	MPZL1
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_NK_CELLS	1/84	4.511254e-01	7.361814e-01	2.498045e+00	1.988469e+00	CYBA
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_OLFACTORY_ENSHEATHING_GLIA	1/115	5.604043e-01	7.703541e-01	1.824788e+00	1.056729e+00	GAS7
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_OLFACTORY_MICROVILLAR_CELLS	1/53	3.149133e-01	6.531029e-01	3.951525e+00	4.565820e+00	BIK
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_PERICYTES	3/79	1.873296e-02	2.233905e-01	6.283857e+00	2.499386e+01	SOCS3;EGFL7;TCF4
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_PLASMA_CELLS	1/21	1.390672e-01	4.917024e-01	9.848314e+00	1.942874e+01	CYBA
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_CILIATED_CELLS	1/155	6.700696e-01	8.132906e-01	1.352719e+00	5.415929e-01	CFAP251
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS	2/93	1.414919e-01	4.917024e-01	3.787196e+00	7.405909e+00	SOCS3;DEPP1
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_ASTROCYTE_1	2/79	1.084601e-01	4.503626e-01	4.457191e+00	9.901083e+00	CPNE5;PLAGL1
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_ENDOTHELIAL	6/365	4.625611e-02	2.981644e-01	2.556477e+00	7.857491e+00	RASGRP3;ETS1;CSPG4;EGFL7;PDXK;JCAD
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_IMMUNE	1/148	6.530630e-01	8.070235e-01	1.416972e+00	6.037459e-01	ETS1
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	3/499	6.916141e-01	8.222176e-01	9.794812e-01	3.611613e-01	MXRA7;PCBP3;ATP13A2
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_BIG_GROUPS_INHIBITORY	1/12	8.198917e-02	3.968555e-01	1.694657e+01	4.238623e+01	TCF4
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA	9/371	1.360550e-03	4.635587e-02	3.755713e+00	2.478720e+01	TNFRSF1B;CX3CR1;CYBA;EGFL7;RHBDF2;LIMS1;CREG1;OTULINL;INPP5D
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_BRAIN_B_CELL	1/101	5.140226e-01	7.602337e-01	2.077914e+00	1.382827e+00	SMIM14
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_BRAIN_EFFECTOR_T_CELL	1/132	6.108515e-01	7.812810e-01	1.589332e+00	7.833839e-01	HSH2D
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_BRAIN_ENDOTHELIAL_1	7/440	3.785191e-02	2.735661e-01	2.456001e+00	8.041127e+00	RASGRP3;EGFL7;PDXK;MLEC;JCAD;DIPK1B;TCF4
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_BRAIN_ENDOTHELIAL_2	3/303	3.647630e-01	6.941336e-01	1.627891e+00	1.641740e+00	PDLIM7;PLAGL1;CSPG4
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_BRAIN_MYELOID	1/139	6.299126e-01	7.945245e-01	1.509060e+00	6.974486e-01	SOCS3
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_BRAIN_NAIVE_LIKE_T_CELL	2/158	3.093558e-01	6.514113e-01	2.226942e+00	2.612790e+00	ETS1;TESPA1
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_EX_4_EXCITATORY_NEURON	2/166	3.302039e-01	6.617952e-01	2.119105e+00	2.348064e+00	FGF17;RPS6KL1
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_MICROGLIA_3	1/20	1.329034e-01	4.839306e-01	1.032923e+01	2.084575e+01	CREG1
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_NSC_1	1/18	1.204440e-01	4.559666e-01	1.144702e+01	2.422842e+01	CCND2
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_OLIG	16/754	9.351978e-05	2.230447e-02	3.320763e+00	3.080784e+01	C5orf15;ZSWIM6;GRB10;RASGRP3;NCOR2;GAS7;PREX1;ADAP1;SPNS2;TFEB;PRR18;INPP5A;NINJ2;MAP4K4;RYBP;TNS3
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_OPC	1/55	3.246346e-01	6.588473e-01	3.808753e+00	4.285058e+00	MPZL1
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL10_PUTATIVE_EARLY_ATRESIA_GRANULOSA_CELL	1/274	8.599834e-01	9.177004e-01	7.617940e-01	1.149107e-01	CAMTA1
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL11_MURAL_GRANULOSA_CELL	7/444	3.943159e-02	2.779877e-01	2.433412e+00	7.867678e+00	CCND2;HS6ST1;CHSY1;LIMS1;CAMTA1;MAP4K4;RYBP
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL12_T_LYMPHOCYTE_NK_CELL_2	1/161	6.839860e-01	8.204018e-01	1.302077e+00	4.945522e-01	CYBA
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL13_MONOCYTE_MACROPHAGE	6/458	1.084095e-01	4.503626e-01	2.028482e+00	4.506962e+00	TNFRSF1B;CYBA;MGAT1;LIMS1;RAB8A;CD58
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL14_MATURE_SMOOTH_MUSCLE_CELL	3/306	3.705597e-01	6.944064e-01	1.611717e+00	1.600017e+00	SOCS3;DEPP1;PDLIM7
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL15_SMALL_ANTRAL_FOLLICLE_GRANULOSA_CELL	7/644	1.747538e-01	5.377908e-01	1.661476e+00	2.898241e+00	TAB2;CCND2;CHSY1;CAMTA1;MAP4K4;RYBP;RALB
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL16_LYMPHATIC_ENDOTHELIAL_CELL	5/232	2.512124e-02	2.413703e-01	3.398791e+00	1.252129e+01	RASGRP3;DEPP1;EGFL7;LIMS1;TCF4
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL17_PUTATIVE_APOPTOTIC_SMOOTH_MUSCLE_CELL	1/231	8.090404e-01	8.911875e-01	9.052217e-01	1.918223e-01	LIMS1
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL18_B_LYMPHOCYTE	5/422	1.818206e-01	5.504148e-01	1.852736e+00	3.158424e+00	CYBA;TRIB1;SMIM14;RAB8A;TCF4
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL1_GPRC5A_TNFRS12A_HIGH_SELECTABLE_FOLLICLE_STROMAL_CELL	1/380	9.350261e-01	9.494292e-01	5.466810e-01	3.672647e-02	MGAT1
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL3_MATURE_CUMULUS_GRANULOSA_CELL_1	5/254	3.512496e-02	2.659462e-01	3.101602e+00	1.038678e+01	CCND2;HS6ST1;CAMTA1;MAP4K4;GTF2I
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL4_T_LYMPHOCYTE_NK_CELL_1	2/246	5.233866e-01	7.602337e-01	1.425709e+00	9.230538e-01	CYBA;TNFRSF1B
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL5_HEALTHY_SELECTABLE_FOLLICLE_THECAL_CELL	4/318	1.905077e-01	5.568448e-01	2.007028e+00	3.327779e+00	C5orf15;PLAGL1;BOD1;CALU
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL6_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_2	3/300	3.589582e-01	6.932108e-01	1.644388e+00	1.684757e+00	SOCS3;DEPP1;CALU
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL7_ANGEIOGENIC_ENDOTHELIAL_CELL	5/251	3.363532e-02	2.637198e-01	3.139066e+00	1.064827e+01	DEPP1;EGFL7;SOCS3;LIMS1;TCF4
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL8_MATURE_CUMULUS_GRANULOSA_CELL_2	8/646	8.987871e-02	4.044542e-01	1.890642e+00	4.555113e+00	CCND2;PEMT;HS6ST1;CMTM3;CAMTA1;MAP4K4;GTF2I;RALB
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL9_PUTATIVE_APOPTOTIC_ENDOTHELIAL_CELL	5/365	1.189462e-01	4.559666e-01	2.147777e+00	4.572798e+00	DEPP1;SOCS3;MGAT1;LIMS1;TCF4
c8.all.v2023.2.Hs.symbols.gmt	GAO_ESOPHAGUS_25W_C1_CILIATED_EPITHELIAL_CELLS	2/459	8.406154e-01	9.062957e-01	7.567497e-01	1.313877e-01	ADAP1;LRIG1
c8.all.v2023.2.Hs.symbols.gmt	GAO_ESOPHAGUS_25W_C2_KRT6BPOS_SECRETORY_PROGENITOR_CELLS	2/77	1.039302e-01	4.466190e-01	4.572665e+00	1.035268e+01	SPNS2;MCPH1
c8.all.v2023.2.Hs.symbols.gmt	GAO_ESOPHAGUS_25W_C3_FGFR1LOW_EPITHELIAL_CELLS	3/53	6.340148e-03	1.209700e-01	9.349631e+00	4.731711e+01	GAS7;PPP1R9B;DIPK1B
c8.all.v2023.2.Hs.symbols.gmt	GAO_ESOPHAGUS_25W_C4_FGFR1HIGH_EPITHELIAL_CELLS	1/208	7.746253e-01	8.755835e-01	1.006223e+00	2.569652e-01	CMTM3
c8.all.v2023.2.Hs.symbols.gmt	GAO_LARGE_INTESTINE_24W_C11_PANETH_LIKE_CELL	5/324	8.155356e-02	3.968555e-01	2.424091e+00	6.075972e+00	TNFRSF1B;RHBDF2;CREG1;NINJ2;INPP5D
c8.all.v2023.2.Hs.symbols.gmt	GAO_LARGE_INTESTINE_24W_C1_DCLK1POS_PROGENITOR	1/99	5.070114e-01	7.602337e-01	2.119890e+00	1.439876e+00	PLAGL1
c8.all.v2023.2.Hs.symbols.gmt	GAO_LARGE_INTESTINE_24W_C2_MKI67POS_PROGENITOR	2/113	1.916373e-01	5.568448e-01	3.116778e+00	5.149388e+00	EGFL7;INPP5D
c8.all.v2023.2.Hs.symbols.gmt	GAO_LARGE_INTESTINE_24W_C8_GOBLET_CELL	1/41	2.535981e-01	6.235376e-01	5.097136e+00	6.993294e+00	ZMYND8
c8.all.v2023.2.Hs.symbols.gmt	GAO_LARGE_INTESTINE_ADULT_CA_ENTEROENDOCRINE_CELLS	1/312	8.936232e-01	9.254321e-01	6.678976e-01	7.511918e-02	INSM1
c8.all.v2023.2.Hs.symbols.gmt	GAO_LARGE_INTESTINE_ADULT_CE_OLFM4HIGH_STEM_CELL	2/375	7.485148e-01	8.587494e-01	9.299331e-01	2.693684e-01	PREX1;RHBDL3
c8.all.v2023.2.Hs.symbols.gmt	GAO_LARGE_INTESTINE_ADULT_CF_GOBLET_CELL_SUBTYPE_1	2/24	1.247888e-02	1.803766e-01	1.450224e+01	6.357372e+01	RASD2;CBFA2T3
c8.all.v2023.2.Hs.symbols.gmt	GAO_LARGE_INTESTINE_ADULT_CI_MESENCHYMAL_CELLS	9/361	1.126088e-03	4.635587e-02	3.861530e+00	2.621595e+01	RASGRP3;NUGGC;BMF;ARHGAP25;C16orf74;CPNE5;CCDC102A;INPP5D;TCF4
c8.all.v2023.2.Hs.symbols.gmt	GAO_LARGE_INTESTINE_ADULT_CJ_IMMUNE_CELLS	9/505	1.012223e-02	1.609435e-01	2.741684e+00	1.259261e+01	ETS1;CSPG4;PDLIM7;HS6ST1;EGFL7;A4GALT;MXRA7;JCAD;TCF4
c8.all.v2023.2.Hs.symbols.gmt	GAO_SMALL_INTESTINE_24W_C6_GOBLET_CELLS	1/46	2.797818e-01	6.371390e-01	4.547941e+00	5.792917e+00	PLEKHG6
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_CHOROID_SCLERA_ACTIVATED_T_CELLS	1/119	5.728294e-01	7.762489e-01	1.763359e+00	9.824864e-01	CD58
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_CHOROID_SCLERA_CHOROID_ENDOTHELIAL_CELLS	2/141	2.647189e-01	6.282135e-01	2.496583e+00	3.318176e+00	SPNS2;TCF4
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_CHOROID_SCLERA_FIBROBLASTS	3/199	1.684823e-01	5.322255e-01	2.489320e+00	4.433291e+00	DEPP1;TRIB1;GTF2I
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_CHOROID_SCLERA_MELANOCYTES	1/156	6.724306e-01	8.140847e-01	1.344009e+00	5.333785e-01	CAMTA1
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_CHOROID_SCLERA_MONOCYTES	4/139	1.737762e-02	2.125416e-01	4.623162e+00	1.873570e+01	MAP4K4;LIMS1;PREX1;ARHGAP25
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_CORNEA_CONJUNCTIVAL_CELLS	1/108	5.377909e-01	7.680426e-01	1.943186e+00	1.205330e+00	BIK
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_CORNEA_CYTOTOXIC_T_CELLS	2/148	2.831303e-01	6.399376e-01	2.378078e+00	3.000773e+00	MCOLN2;SMYD3
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_CORNEA_MELANOCYTES	4/261	1.155384e-01	4.503626e-01	2.451439e+00	5.290579e+00	CYBA;HS1BP3;CMTM3;CSPG4
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_CORNEA_MONOCYTES	4/256	1.097089e-01	4.503626e-01	2.499845e+00	5.524469e+00	MCOLN2;ARAP1;TFEB;MAP1LC3B2
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_CORNEA_TGFBI_HIGH_EPITHELIAL_CELLS	1/115	5.604043e-01	7.703541e-01	1.824788e+00	1.056729e+00	C16orf74
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_ACTIVATED_T_CELLS	1/128	5.995251e-01	7.812810e-01	1.639129e+00	8.386069e-01	TNFRSF1B
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_CILIARY_BODY_CELLS	1/101	5.140226e-01	7.602337e-01	2.077914e+00	1.382827e+00	CRB2
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_CILIARY_BODY_ENDOTHELIAL_CELLS	1/356	9.226626e-01	9.424198e-01	5.841830e-01	4.702186e-02	UHRF2
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_COL9A1_HIGH_CILIARY_BODY_CELLS	2/101	1.612174e-01	5.195992e-01	3.487324e+00	6.364373e+00	LRRN2;MXRA7
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_CRYAA_HIGH_CILIARY_BODY_CELLS	2/82	1.153513e-01	4.503626e-01	4.294478e+00	9.275096e+00	RERE;CREG1
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_CYTOTOXIC_T_CELLS	1/87	4.627843e-01	7.361814e-01	2.412042e+00	1.858464e+00	MCOLN2
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_FIBROBLASTS	1/102	5.174909e-01	7.602337e-01	2.057541e+00	1.355432e+00	OTULINL
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_MEG3_HIGH_FIBROBLASTS	1/113	5.540579e-01	7.703541e-01	1.857125e+00	1.096607e+00	HELZ2
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_MELANOCYTES	2/242	5.146047e-01	7.602337e-01	1.449513e+00	9.629932e-01	RASGRP3;MGAT1
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_MGP_HIGH_FIBROBLASTS	1/85	4.550393e-01	7.361814e-01	2.468706e+00	1.943789e+00	OTULINL
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_MONOCYTES	1/128	5.995251e-01	7.812810e-01	1.639129e+00	8.386069e-01	INPP5D
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_PIGMENTED_CILIARY_BODY_CELLS	1/129	6.023870e-01	7.812810e-01	1.626391e+00	8.243448e-01	TNS3
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_PUTATIVE_STEM_CELLS	5/292	5.753733e-02	3.474089e-01	2.693573e+00	7.691016e+00	PEMT;ZMYND8;LRRN2;INPPL1;CPNE5
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_SCHWANN_CELLS	1/91	4.779479e-01	7.361814e-01	2.306143e+00	1.702519e+00	CD58
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_SMOOTH_MUSCLE_CELLS	1/268	8.537820e-01	9.131256e-01	7.790493e-01	1.231516e-01	RASD2
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_CD34_POS_HSC	2/133	2.436869e-01	6.215971e-01	2.647235e+00	3.737555e+00	EGFL7;FAM30A
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_CD34_POS_MKP	1/64	3.667121e-01	6.941336e-01	3.275851e+00	3.286262e+00	MLEC
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_CD34_POS_PRE_B	3/100	3.442813e-02	2.648745e-01	4.965680e+00	1.672879e+01	C16orf74;MPZL1;CFAP251
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_DENDRITIC_CELL	2/197	4.089745e-01	7.171025e-01	1.783752e+00	1.594857e+00	CBFA2T3;TCF4
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_ERYTHROBLAST	6/1271	8.943563e-01	9.254321e-01	7.016732e-01	7.834254e-02	GRB10;KCNJ12;ZMYND8;A4GALT;CD58;RPS6KL1
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_FOLLICULAR_B_CELL	5/142	3.468378e-03	8.921491e-02	5.570119e+00	3.154954e+01	ARHGAP25;SMIM14;RHBDF2;TFEB;CPNE5
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_IMMATURE_NEUTROPHIL	2/195	4.040163e-01	7.111284e-01	1.802178e+00	1.633314e+00	BACH1;MGAT1
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_MONOCYTE	4/226	7.773008e-02	3.902868e-01	2.835163e+00	7.242459e+00	LFNG;TNFRSF1B;ARAP1;RALB
