Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_KIDNEY_URETERIC_BUD_CELLS	4/302	5.939186e-01	7.514811e-01	1.086220e+00	5.659350e-01	SDK1;ITGB6;GGT6;MYH14
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_KIDNEY_VASCULAR_ENDOTHELIAL_CELLS	1/103	7.584588e-01	8.320306e-01	1.057190e+00	2.922780e-01	MSX1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_LIVER_HEPATOBLASTS	5/506	8.243660e-01	8.661413e-01	7.877106e-01	1.521390e-01	CAPN12;PROZ;PHYH;HMGCS1;MYH14
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_LIVER_LYMPHOID_CELLS	1/127	8.267115e-01	8.671409e-01	8.571760e-01	1.631201e-01	IL2RB
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_LIVER_MEGAKARYOCYTES	2/162	6.519239e-01	7.665344e-01	1.123021e+00	4.804593e-01	CD226;ANO2
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_LIVER_MESOTHELIAL_CELLS	4/313	6.220596e-01	7.541157e-01	1.047534e+00	4.972849e-01	RGMA;THSD4;ADTRP;FOXC1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_LIVER_MYELOID_CELLS	2/211	7.863672e-01	8.410431e-01	8.607544e-01	2.068663e-01	BATF3;NABP1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_LIVER_STELLATE_CELLS	2/162	6.519239e-01	7.665344e-01	1.123021e+00	4.804593e-01	DIO3;CCDC3
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_LUNG_BRONCHIOLAR_AND_ALVEOLAR_EPITHELIAL_CELLS	1/70	6.189202e-01	7.541157e-01	1.554567e+00	7.458483e-01	ITGB6
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_LUNG_CILIATED_EPITHELIAL_CELLS	7/541	6.109295e-01	7.541157e-01	1.010318e+00	4.978582e-01	LRRC43;DNAAF1;SPACA9;DYNLRB2;ARMC2;IQCG;CFAP20DC
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_LUNG_CSH1_CSH2_POSITIVE_CELLS	2/214	7.928951e-01	8.416053e-01	8.485898e-01	1.969275e-01	EED;MSX1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_LUNG_LYMPHATIC_ENDOTHELIAL_CELLS	2/75	2.734396e-01	5.247706e-01	2.427480e+00	3.147652e+00	PRR5L;PARD6G
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_LUNG_LYMPHOID_CELLS	5/159	6.748577e-02	2.607214e-01	2.545003e+00	6.860918e+00	IL2RA;IL2RB;TBX21;ZBP1;MEOX1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_LUNG_MEGAKARYOCYTES	4/179	2.295853e-01	4.787263e-01	1.841731e+00	2.710072e+00	GMPR;CD226;CCR4;F2R
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_LUNG_MESOTHELIAL_CELLS	1/105	7.650479e-01	8.326226e-01	1.037047e+00	2.777386e-01	CCN4
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_LUNG_MYELOID_CELLS	1/178	9.145469e-01	9.288330e-01	6.107297e-01	5.455437e-02	BATF3
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_LUNG_NEUROENDOCRINE_CELLS	1/91	7.148735e-01	8.040711e-01	1.196545e+00	4.016199e-01	SEC11C
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_LUNG_SQUAMOUS_EPITHELIAL_CELLS	1/206	9.420806e-01	9.497149e-01	5.271886e-01	3.145444e-02	HES4
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_LUNG_VASCULAR_ENDOTHELIAL_CELLS	1/53	5.181604e-01	7.052424e-01	2.050253e+00	1.347980e+00	ANO2
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_MUSCLE_LYMPHATIC_ENDOTHELIAL_CELLS	2/74	2.683695e-01	5.216433e-01	2.460185e+00	3.236104e+00	PARD6G;MYZAP
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_MUSCLE_LYMPHOID_CELLS	2/124	5.071468e-01	7.041190e-01	1.468541e+00	9.970727e-01	IL2RB;GATA3
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_MUSCLE_MEGAKARYOCYTES	2/240	8.424650e-01	8.806945e-01	7.558765e-01	1.295747e-01	CD226;DAPP1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_MUSCLE_SCHWANN_CELLS	1/117	8.009864e-01	8.444297e-01	9.305856e-01	2.065075e-01	CADM1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_MUSCLE_SKELETAL_MUSCLE_CELLS	2/256	8.673738e-01	8.976814e-01	7.081643e-01	1.007613e-01	C7orf33;LINC00595
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_MUSCLE_SMOOTH_MUSCLE_CELLS	2/80	2.987504e-01	5.497715e-01	2.276146e+00	2.749918e+00	CCN4;CCDC3
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_MUSCLE_STROMAL_CELLS	2/100	3.977079e-01	6.310570e-01	1.821389e+00	1.679388e+00	DIO3;MRC2
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_MUSCLE_VASCULAR_ENDOTHELIAL_CELLS	2/76	2.785082e-01	5.313869e-01	2.395631e+00	3.062353e+00	PTPRM;ANO2
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_PANCREAS_CCL19_CCL21_POSITIVE_CELLS	1/67	6.028065e-01	7.514811e-01	1.623898e+00	8.219505e-01	TNC
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_PANCREAS_ERYTHROBLASTS	2/138	5.647659e-01	7.395461e-01	1.319186e+00	7.537087e-01	GMPR;STAM
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_PANCREAS_LYMPHATIC_ENDOTHELIAL_CELLS	1/66	5.972858e-01	7.514811e-01	1.648398e+00	8.495178e-01	PARD6G
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_PANCREAS_LYMPHOID_CELLS	7/167	8.200230e-03	7.108971e-02	3.327646e+00	1.598466e+01	IL2RA;IL2RB;TBX21;CCR4;IFNG;LAIR2;GATA3
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_PANCREAS_MESOTHELIAL_CELLS	1/80	6.680730e-01	7.738201e-01	1.360784e+00	5.488828e-01	NFATC2
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_PANCREAS_MYELOID_CELLS	3/235	6.255978e-01	7.541157e-01	1.084872e+00	5.088566e-01	PROK2;BATF3;CCR5
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_PANCREAS_SMOOTH_MUSCLE_CELLS	1/40	4.235549e-01	6.488944e-01	2.710087e+00	2.328160e+00	CCDC3
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_PLACENTA_AFP_ALB_POSITIVE_CELLS	1/174	9.096688e-01	9.275639e-01	6.248527e-01	5.915773e-02	PHYH
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_PLACENTA_EXTRAVILLOUS_TROPHOBLASTS	1/71	6.241454e-01	7.541157e-01	1.532749e+00	7.224950e-01	LAIR2
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_PLACENTA_LYMPHOID_CELLS	1/145	8.649512e-01	8.976814e-01	7.504673e-01	1.088795e-01	ZBP1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_PLACENTA_MEGAKARYOCYTES	2/202	7.656915e-01	8.326226e-01	8.994105e-01	2.401209e-01	CD226;DAPP1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_PLACENTA_MYELOID_CELLS	1/146	8.668097e-01	8.976814e-01	7.453079e-01	1.065312e-01	RYR1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_PLACENTA_SMOOTH_MUSCLE_CELLS	2/90	3.488529e-01	5.912438e-01	2.023642e+00	2.131108e+00	GNAL;CCDC3
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_PLACENTA_VASCULAR_ENDOTHELIAL_CELLS	1/102	7.550955e-01	8.307533e-01	1.067557e+00	2.998885e-01	AFF3
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_SPLEEN_AFP_ALB_POSITIVE_CELLS	4/188	2.561520e-01	5.090306e-01	1.753017e+00	2.387582e+00	GRHPR;DNAJC12;PHYH;HMGCS1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_SPLEEN_ERYTHROBLASTS	1/67	6.028065e-01	7.514811e-01	1.623898e+00	8.219505e-01	ST8SIA1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_SPLEEN_LYMPHOID_CELLS	2/126	5.156763e-01	7.052424e-01	1.445180e+00	9.571082e-01	IL2RB;GPR55
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_SPLEEN_MEGAKARYOCYTES	1/114	7.925512e-01	8.416053e-01	9.551089e-01	2.220611e-01	CD226
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_SPLEEN_MESOTHELIAL_CELLS	5/194	1.275723e-01	3.511061e-01	2.083428e+00	4.289929e+00	NDRG1;MAF;SH3RF2;PLAT;FAM167A
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_SPLEEN_MYELOID_CELLS	4/133	1.095517e-01	3.290064e-01	2.481963e+00	5.488512e+00	BATF3;SAMSN1;PPARG;NABP1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_STOMACH_CILIATED_EPITHELIAL_CELLS	4/317	6.319846e-01	7.559508e-01	1.034131e+00	4.745527e-01	DNAAF1;SPACA9;DYNLRB2;CFAP20DC
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_STOMACH_LYMPHATIC_ENDOTHELIAL_CELLS	2/24	4.214659e-02	1.941865e-01	7.499356e+00	2.374747e+01	PARD6G;MYZAP
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_STOMACH_LYMPHOID_CELLS	2/82	3.088404e-01	5.580988e-01	2.220748e+00	2.609225e+00	IL2RB;GATA3
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_STOMACH_MYELOID_CELLS	1/76	6.492195e-01	7.662514e-01	1.432217e+00	6.186957e-01	NR4A3
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_STOMACH_NEUROENDOCRINE_CELLS	2/50	1.490909e-01	3.800596e-01	3.633663e+00	6.915585e+00	DNAJC12;SEC11C
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_STOMACH_PARIETAL_AND_CHIEF_CELLS	1/42	4.392317e-01	6.628074e-01	2.582300e+00	2.124531e+00	DUSP4
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_STOMACH_VASCULAR_ENDOTHELIAL_CELLS	1/30	3.383737e-01	5.846345e-01	3.600406e+00	3.901416e+00	MEOX1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_THYMUS_ANTIGEN_PRESENTING_CELLS	9/173	6.434547e-04	1.223736e-02	4.098127e+00	3.011573e+01	BIRC3;DAPP1;NABP1;SAMSN1;CYTOR;BATF3;TRAF1;FSCN1;RYR1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_THYMUS_STROMAL_CELLS	2/137	5.608140e-01	7.390388e-01	1.328845e+00	7.685589e-01	PLAT;MRC2
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_THYMUS_THYMIC_EPITHELIAL_CELLS	6/247	1.236842e-01	3.434444e-01	1.936953e+00	4.048278e+00	SDK1;UST;SORBS2;SGSM1;ENPP6;BCAS4
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_THYMUS_VASCULAR_ENDOTHELIAL_CELLS	4/131	1.051511e-01	3.239495e-01	2.519960e+00	5.675850e+00	PPARG;PRR5L;CAV1;ANO2
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_ADRENOCORTICAL_CELLS	3/88	1.194675e-01	3.408661e-01	2.907888e+00	6.178421e+00	SCARB1;LDLR;HSPD1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_AMACRINE_CELLS	1/25	2.911912e-01	5.422783e-01	4.307424e+00	5.314393e+00	MIR181A1HG
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_ANTIGEN_PRESENTING_CELLS	6/158	2.164712e-02	1.270237e-01	3.037924e+00	1.164401e+01	CLEC16A;MRM3;RAB8B;CD70;ERICH1;TRAF1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_ASTROCYTES	1/52	5.114679e-01	7.052424e-01	2.089408e+00	1.400886e+00	ST8SIA1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_CARDIOMYOCYTES	2/42	1.122796e-01	3.290064e-01	4.319343e+00	9.445378e+00	FILIP1;SORBS2
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_CCL19_CCL21_POSITIVE_CELLS	1/274	9.775277e-01	9.806181e-01	3.952576e-01	8.983668e-03	PNRC1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_CILIATED_EPITHELIAL_CELLS	10/679	4.500201e-01	6.695117e-01	1.131820e+00	9.037162e-01	HNRNPF;LRRC43;DNAAF1;SPACA9;DYNLT1;DYNLRB2;ARMC2;IQCG;MIPEPP3;CFAP20DC
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_CLC_IL5RA_POSITIVE_CELLS	3/252	6.721356e-01	7.762034e-01	1.010979e+00	4.016571e-01	TPCN2;PPP1CC;GTF3A
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_CORNEAL_AND_CONJUNCTIVAL_EPITHELIAL_CELLS	3/294	7.685546e-01	8.342774e-01	8.649932e-01	2.277040e-01	FAM86C1P;GGT6;FBXL6
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_CSH1_CSH2_POSITIVE_CELLS	3/163	3.852426e-01	6.210344e-01	1.568188e+00	1.495866e+00	ZNF433;CTDP1;KCMF1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_DUCTAL_CELLS	1/71	6.241454e-01	7.541157e-01	1.532749e+00	7.224950e-01	HES4
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_ELF3_AGBL2_POSITIVE_CELLS	2/216	7.971489e-01	8.432425e-01	8.406675e-01	1.905909e-01	CDCA4;PTP4A3
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_ENDOCARDIAL_CELLS	2/80	2.987504e-01	5.497715e-01	2.276146e+00	2.749918e+00	FOXC1;NT5E
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_ENS_GLIA	1/17	2.086295e-01	4.553248e-01	6.278995e+00	9.840410e+00	PDCD4-AS1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_ERYTHROBLASTS	4/244	4.281173e-01	6.526690e-01	1.347767e+00	1.143389e+00	GMPR;TSPAN5;STAM;VRK1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_EXTRAVILLOUS_TROPHOBLASTS	4/129	1.008335e-01	3.211843e-01	2.559131e+00	5.871375e+00	NOX3;PLET1;IL2RB;LAIR2
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_HEMATOPOIETIC_STEM_CELLS	1/79	6.634565e-01	7.713456e-01	1.377968e+00	5.653694e-01	ABCC1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_HEPATOBLASTS	2/126	5.156763e-01	7.052424e-01	1.445180e+00	9.571082e-01	CAPN12;PROZ
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_IGFBP1_DKK1_POSITIVE_CELLS	1/180	9.168866e-01	9.288330e-01	6.039030e-01	5.240156e-02	F2R
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_INHIBITORY_INTERNEURONS	1/33	3.651671e-01	6.098766e-01	3.277499e+00	3.301754e+00	PBX3
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_INTESTINAL_EPITHELIAL_CELLS	2/90	3.488529e-01	5.912438e-01	2.023642e+00	2.131108e+00	ZBTB38;ACY3
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_LENS_FIBRE_CELLS	1/286	9.809918e-01	9.809918e-01	3.784767e-01	7.263425e-03	LINC00158
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_LYMPHATIC_ENDOTHELIAL_CELLS	2/89	3.438889e-01	5.900527e-01	2.046354e+00	2.184353e+00	PRR5L;PARD6G
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_LYMPHOID_CELLS	3/158	3.667104e-01	6.098766e-01	1.618057e+00	1.623207e+00	IL2RA;TBX21;IFNG
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_MEGAKARYOCYTES	4/210	3.231900e-01	5.691460e-01	1.568097e+00	1.771189e+00	FLI1;GFOD1;CD226;AXIN1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_MESANGIAL_CELLS	1/27	3.104537e-01	5.580988e-01	3.993765e+00	4.671589e+00	CCN4
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_MESOTHELIAL_CELLS	1/34	3.738558e-01	6.151806e-01	3.182343e+00	3.131061e+00	NFATC2
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_MICROGLIA	1/185	9.224603e-01	9.314453e-01	5.874801e-01	4.741606e-02	SAMSN1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_MUC13_DMBT1_POSITIVE_CELLS	1/110	7.807476e-01	8.387306e-01	9.898779e-01	2.449981e-01	PREP
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_MYELOID_CELLS	1/98	7.411693e-01	8.247000e-01	1.111128e+00	3.328120e-01	FRMD4B
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_NEUROENDOCRINE_CELLS	1/45	4.619539e-01	6.697794e-01	2.411683e+00	1.862519e+00	SEC11C
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_OLIGODENDROCYTES	1/63	5.802608e-01	7.442430e-01	1.726530e+00	9.397117e-01	FYN
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_PAEP_MECOM_POSITIVE_CELLS	2/212	7.885629e-01	8.410431e-01	8.566614e-01	2.034939e-01	MSX1;NABP1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_PARIETAL_AND_CHIEF_CELLS	3/126	2.477642e-01	4.971268e-01	2.030570e+00	2.833209e+00	DUSP4;GLOD4;SMIM11
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_PDE11A_FAM19A2_POSITIVE_CELLS	1/75	6.443417e-01	7.645143e-01	1.451259e+00	6.378660e-01	HLF
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_PDE1C_ACSM3_POSITIVE_CELLS	3/361	8.736097e-01	9.015313e-01	7.023303e-01	9.489999e-02	ELP3;DUSP22;RLF
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_PHOTORECEPTOR_CELLS	2/102	4.072818e-01	6.383591e-01	1.785673e+00	1.603981e+00	C7orf33;ANO2
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_RETINAL_PIGMENT_CELLS	2/198	7.559588e-01	8.307533e-01	9.177162e-01	2.567481e-01	SMG1P2;ADTRP
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_SATB2_LRRC7_POSITIVE_CELLS	1/150	8.739926e-01	9.015313e-01	7.253559e-01	9.769340e-02	BCL6
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_SCHWANN_CELLS	1/51	5.046827e-01	7.038400e-01	2.130083e+00	1.456605e+00	PLAT
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_SKELETAL_MUSCLE_CELLS	4/194	2.741969e-01	5.247706e-01	1.698436e+00	2.197621e+00	ITGB6;RYR1;LINC00595;UTP11
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_SLC24A4_PEX5L_POSITIVE_CELLS	1/25	2.911912e-01	5.422783e-01	4.307424e+00	5.314393e+00	TMEM200C
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_SQUAMOUS_EPITHELIAL_CELLS	1/129	8.314443e-01	8.706369e-01	8.438546e-01	1.557680e-01	GBP1P1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_STELLATE_CELLS	2/63	2.127877e-01	4.595623e-01	2.887919e+00	4.468941e+00	DIO3;CCDC3
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_SYNCYTIOTROPHOBLASTS_AND_VILLOUS_CYTOTROPHOBLASTS	1/142	8.592190e-01	8.951997e-01	7.663800e-01	1.162839e-01	SMARCA2
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_THYMIC_EPITHELIAL_CELLS	2/283	9.013659e-01	9.236402e-01	6.398621e-01	6.644583e-02	BCAS4;UST
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_THYMOCYTES	2/121	4.941713e-01	6.922851e-01	1.505024e+00	1.060850e+00	MCPH1;LDLRAD4
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_VASCULAR_ENDOTHELIAL_CELLS	2/51	1.538504e-01	3.874290e-01	3.562932e+00	6.669005e+00	CAV1;SLC39A10
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_VISCERAL_NEURONS	1/89	7.068829e-01	7.994203e-01	1.223404e+00	4.243868e-01	FAM167A
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_BOWMANS_GLAND	1/33	3.651671e-01	6.098766e-01	3.277499e+00	3.301754e+00	C6orf58
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_B_CELLS	1/35	3.824259e-01	6.207297e-01	3.092548e+00	2.972620e+00	BIRC3
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_CD8_T_CELLS	1/73	6.343825e-01	7.573625e-01	1.490895e+00	6.785112e-01	SAMSN1
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_DENDRITIC_CELLS	1/117	8.009864e-01	8.444297e-01	9.305856e-01	2.065075e-01	SAMSN1
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_FIBROBLASTS_STROMAL_CELLS	1/82	6.771176e-01	7.770612e-01	1.327664e+00	5.176700e-01	CCDC3
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_IMMATURE_NEURONS	2/140	5.725932e-01	7.423672e-01	1.300279e+00	7.250092e-01	EPB41;CADM1
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MAST_CELLS	3/74	8.075761e-02	2.870356e-01	3.456716e+00	8.698144e+00	BIRC3;SAMSN1;NR4A3
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MATURE_NEURONS	2/186	7.246542e-01	8.121350e-01	9.773446e-01	3.147643e-01	TSHZ2;GNAL
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_NK_CELLS	1/84	6.859166e-01	7.813922e-01	1.296113e+00	4.886335e-01	IL2RB
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_OLFACTORY_ENSHEATHING_GLIA	1/115	7.954018e-01	8.428278e-01	9.467929e-01	2.167284e-01	SORBS2
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_PERICYTES	2/79	2.936964e-01	5.453110e-01	2.304890e+00	2.823971e+00	PLAT;CAV1
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_PLASMA_CELLS	1/21	2.510431e-01	5.020862e-01	5.109808e+00	7.062422e+00	SEC11C
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_CILIATED_CELLS	4/155	1.629534e-01	3.948383e-01	2.128506e+00	3.861731e+00	DYNLT1;DYNLRB2;IQCG;DNAAF1
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_EPITHELIAL_CELLS	1/15	1.865337e-01	4.204953e-01	7.089882e+00	1.190493e+01	C6orf58
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_SECRETORY_CELLS	2/29	5.931793e-02	2.411487e-01	6.226752e+00	1.758960e+01	VMP1;C6orf58
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_UNSPECIFIED	1/37	3.992172e-01	6.318399e-01	2.927325e+00	2.688015e+00	DYNLT1
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS	3/93	1.346842e-01	3.592276e-01	2.751709e+00	5.516688e+00	LPP;CAV1;PTP4A3
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_ASTROCYTE_1	3/79	9.386896e-02	3.123431e-01	3.238516e+00	7.661861e+00	HES4;TNC;MRC2
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_ASTROCYTE_2	3/154	3.518175e-01	5.946481e-01	1.660276e+00	1.734395e+00	NFIA;GLUL;ST8SIA1
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_ENDOTHELIAL	10/365	2.912576e-02	1.544042e-01	2.137634e+00	7.558957e+00	SCARB1;UTRN;FLI1;CCDC3;ETS2;CYTOR;FOXC1;PLAT;CAV1;SLC39A10
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_IMMUNE	3/148	3.294132e-01	5.739357e-01	1.727869e+00	1.918699e+00	ADD3;UTRN;MBNL1
