Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_CHOROID_SCLERA_MONOCYTES	1/139	3.135379e-01	5.106058e-01	4.001085e+00	4.640599e+00	VOPP1
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_CORNEA_MELANOCYTES	1/261	5.076334e-01	6.119691e-01	2.121582e+00	1.438423e+00	NR3C1
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_CORNEA_MONOCYTES	1/256	5.008618e-01	6.062018e-01	2.163474e+00	1.495881e+00	PLB1
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_ACTIVATED_T_CELLS	1/128	2.927271e-01	5.037704e-01	4.345947e+00	5.339058e+00	TNFRSF1B
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_CILIARY_BODY_ENDOTHELIAL_CELLS	2/356	2.489742e-01	5.037704e-01	2.629734e+00	3.656397e+00	MYO10;HIPK2
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_CRYAA_HIGH_CILIARY_BODY_CELLS	1/82	1.987819e-01	5.037704e-01	6.784487e+00	1.096066e+01	MIR4435-2HG
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_MEG3_HIGH_FIBROBLASTS	1/113	2.633476e-01	5.037704e-01	4.923938e+00	6.569914e+00	FLT1
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_MELANOCYTES	3/242	2.746035e-02	3.250195e-01	5.546804e+00	1.994083e+01	COPS8;RASGRP3;NINJ1
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_MGP_HIGH_FIBROBLASTS	1/85	2.052655e-01	5.037704e-01	6.545469e+00	1.036443e+01	CREM
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_CD34_POS_LYMPHOID_UNK	1/7	1.870694e-02	2.377341e-01	7.490459e+01	2.980349e+02	BCAT1
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_ERYTHROBLAST	4/1271	4.498719e-01	5.876226e-01	1.315834e+00	1.051078e+00	RAD51C;MIR4435-2HG;NCAPH;EIF4E
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_FOLLICULAR_B_CELL	1/142	3.191084e-01	5.106058e-01	3.916272e+00	4.473262e+00	VOPP1
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_IMMATURE_NEUTROPHIL	2/195	9.704586e-02	4.575224e-01	4.833879e+00	1.127537e+01	AHR;NINJ1
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_MONOCYTE	2/226	1.238909e-01	4.610113e-01	4.165893e+00	8.699859e+00	TNFRSF8;TNFRSF1B
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_NAIVE_T_CELL	2/405	2.980150e-01	5.037704e-01	2.306314e+00	2.792050e+00	CREM;PASK
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_NEUTROPHIL	3/451	1.215702e-01	4.610113e-01	2.948320e+00	6.212889e+00	RASGRP4;OAF;TRIB1
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_NK_CELLS	1/371	6.357455e-01	6.779804e-01	1.485238e+00	6.727490e-01	CCDC102A
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_PLASMA_CELL	1/131	2.984634e-01	5.037704e-01	4.246172e+00	5.134079e+00	RASGRP3
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_PLATELET	1/272	5.222151e-01	6.137809e-01	2.034829e+00	1.321979e+00	TUBA8
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_STROMAL	1/767	8.786066e-01	8.786066e-01	7.047127e-01	9.120251e-02	MYO10
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_EARLY_MESOTHELIAL_CELL	3/584	2.079363e-01	5.037704e-01	2.262275e+00	3.552956e+00	PLCL1;PNMA8A;NINJ1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_LATE_MESOTHELIAL_CELL	2/704	5.700322e-01	6.308364e-01	1.307648e+00	7.349801e-01	TRIB1;NINJ1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_MESENCHYMAL_1_CELL	2/294	1.876568e-01	5.037704e-01	3.193199e+00	5.342671e+00	PNMA8A;PLCL1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_MESENCHYMAL_2_CELL	3/300	4.707386e-02	3.450421e-01	4.463339e+00	1.364013e+01	VOPP1;OAF;NCAPH
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_MESENCHYMAL_3_CELL	2/174	7.998112e-02	4.275350e-01	5.421230e+00	1.369384e+01	PLCL1;CCDC102A
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_MID_AIRWAY_SMC_1_CELL	2/71	1.572148e-02	2.217819e-01	1.329815e+01	5.522360e+01	RELB;HIPK2
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_MID_AIRWAY_SMC_2_CELL	1/189	4.008009e-01	5.506498e-01	2.938128e+00	2.686303e+00	TRIB1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_MID_MESOTHELIAL_CELL	3/955	4.782847e-01	5.954157e-01	1.357998e+00	1.001590e+00	FAM50B;PNMA8A;NINJ1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_PERICYTE	2/195	9.704586e-02	4.575224e-01	4.833879e+00	1.127537e+01	DUSP4;MIR4435-2HG
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_EARLY_STALK_CELL	2/567	4.539667e-01	5.884255e-01	1.634608e+00	1.290901e+00	NCAPH;PASK
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_EARLY_TIP_CELL	1/145	3.246346e-01	5.106058e-01	3.834957e+00	4.314538e+00	NCAPH
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_GHRL_POS_NE_PRECURSOR_CELL	2/429	3.219276e-01	5.106058e-01	2.174828e+00	2.465013e+00	DUSP4;QSOX2
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_INTERM_NEUROENDOCRINE_CELL	1/268	5.169624e-01	6.137809e-01	2.065553e+00	1.362821e+00	DUSP4
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_PROXIMAL_SECRETORY_2_CELL	1/301	5.586558e-01	6.308364e-01	1.836460e+00	1.069227e+00	DUSP4
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_PROXIMAL_SECRETORY_PROGENITORS_CELL	1/135	3.060408e-01	5.072960e-01	4.120011e+00	4.878244e+00	DUSP4
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_PULMONARY_NE_PRECURSOR_CELL	1/304	5.622660e-01	6.308364e-01	1.818096e+00	1.046824e+00	PLCL1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_SMG_CELL	3/776	3.482164e-01	5.106058e-01	1.686413e+00	1.779050e+00	DUSP4;CHRNA7;OAF
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_SQUAMOUS_CELL	3/266	3.491029e-02	3.352943e-01	5.041276e+00	1.691335e+01	PLB1;MIR4435-2HG;ANKRD13A
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_ADC_1_CELL	3/172	1.118475e-02	2.145233e-01	7.824734e+00	3.515812e+01	TNFRSF8;DUSP4;RASGRP3
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_APOE_POS_M2_MACROPHAGE_CELL	3/476	1.366242e-01	4.724275e-01	2.790136e+00	5.553826e+00	FLVCR2;RASGRP3;COPS8
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_CYCLING_DC_CELL	5/1423	3.372544e-01	5.106058e-01	1.453331e+00	1.579651e+00	COPS8;MAGEF1;RAD51C;MIR4435-2HG;NCAPH
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_DC1_CELL	2/328	2.210775e-01	5.037704e-01	2.857864e+00	4.313208e+00	DUSP4;MIR4435-2HG
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_DC2_CELL	1/52	1.310218e-01	4.646702e-01	1.067706e+01	2.169998e+01	VOPP1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_HSC_CELL	4/1636	6.523192e-01	6.884338e-01	1.002865e+00	4.284454e-01	FAM50B;RAD51C;ZSCAN2;CCDC102A
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_MEGAKARYOCYTE	4/694	1.165310e-01	4.601483e-01	2.481641e+00	5.334531e+00	MIR4435-2HG;RASGRP3;TUBA8;HIPK2
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_PRE_PDC_DC5_CELL	1/578	7.943428e-01	8.022336e-01	9.439392e-01	2.173327e-01	RAD51C
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_PROMONOCYTE_LIKE_CELL	2/290	1.837740e-01	5.037704e-01	3.237811e+00	5.485010e+00	OAF;NCAPH
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_ARTERIAL_ENDOTHELIAL_CELL	3/286	4.183992e-02	3.448966e-01	4.684700e+00	1.486879e+01	DUSP4;TNFRSF1B;BCAT1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_CYCLING_DEFINITIVE_ERYTHROBLAST	1/450	7.069362e-01	7.333862e-01	1.219959e+00	4.231000e-01	NCAPH
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_EARLY_CAP_CELL	5/670	3.389651e-02	3.352943e-01	3.207795e+00	1.085660e+01	HIPK2;MYO10;BCAT1;DUSP4;NCAPH
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_GRIA2_POS_ARTERIAL_ENDO_CELL	2/115	3.847639e-02	3.352943e-01	8.214387e+00	2.676009e+01	DUSP4;TNFRSF1B
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_INTERMEDIATE_LYMPHATIC_ENDO_CELL	2/402	2.950169e-01	5.037704e-01	2.323852e+00	2.836779e+00	OAF;SLC24A1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_LYMPHATIC_ENDOTHELIAL_CELL	2/382	2.750014e-01	5.037704e-01	2.447804e+00	3.160064e+00	OAF;SLC24A1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_OMD_POS_ENDOTHELIAL_CELL	2/355	2.479746e-01	5.037704e-01	2.637262e+00	3.677475e+00	TNFRSF1B;BCAT1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_PRIMITIVE_ERYTHROCYTE	1/114	2.653430e-01	5.037704e-01	4.880694e+00	6.475373e+00	MIR4435-2HG
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_SCG3_POS_LYMPHATIC_ENDOTHELIAL_CELL	2/604	4.870168e-01	5.989521e-01	1.531698e+00	1.101990e+00	OAF;ZSCAN2
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C4_CD4_T_CELL	1/33	8.522945e-02	4.318115e-01	1.674832e+01	4.124121e+01	PASK
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C4_CD8_T_CELL	1/49	1.239440e-01	4.610113e-01	1.132583e+01	2.364748e+01	PASK
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C4_CYCLING_NK_CELL	3/694	2.873302e-01	5.037704e-01	1.893401e+00	2.361303e+00	RAD51C;MIR4435-2HG;NCAPH
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C4_CYCLING_T_CELL	4/939	2.461146e-01	5.037704e-01	1.811700e+00	2.539927e+00	RAD51C;COPS8;TBL1XR1;NCAPH
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C4_ILC2_CELL	2/150	6.182734e-02	4.059213e-01	6.293197e+00	1.751655e+01	AHR;RASGRP4
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C4_ILC3_CELL	1/72	1.767926e-01	5.037704e-01	7.724075e+00	1.338411e+01	AHR
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C4_ILCP_CELL	2/182	8.636231e-02	4.318115e-01	5.181539e+00	1.269065e+01	AHR;NINJ1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C4_TREG_CELL	1/40	1.023695e-01	4.601483e-01	1.384879e+01	3.156371e+01	DUSP4
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C4_T_ALPHA_BETA_ENTRY_CELL	2/70	1.530477e-02	2.217819e-01	1.348744e+01	5.637197e+01	CCR9;VOPP1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C5_CD5_POS_CCL22_NEG_MATURE_B_CELL	1/160	3.516115e-01	5.131173e-01	3.473978e+00	3.631100e+00	CREM
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C5_CD5_POS_CCL22_POS_MATURE_B_CELL	4/667	1.046744e-01	4.601483e-01	2.585557e+00	5.835345e+00	RELB;VOPP1;MYO5A;PASK
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C5_LARGE_PRE_B_CELL	7/1363	7.207458e-02	4.275350e-01	2.161149e+00	5.683938e+00	KATNAL1;COPS8;NINJ1;BCAT1;MAGEF1;RAD51C;NCAPH
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C5_PRO_B_CELL	3/478	1.378559e-01	4.724275e-01	2.778196e+00	5.505124e+00	NCAPH;KATNAL1;NINJ1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C6_DEUTEROSOMAL_CELL	1/221	4.508318e-01	5.876226e-01	2.509682e+00	1.999365e+00	NCAPH
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C7_PROLIFERATING_SCHWANN_CELL	2/1054	7.839444e-01	7.970101e-01	8.581159e-01	2.088801e-01	NCAPH;PASK
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C7_SCHWANN_PRECURSOR_CELL	4/232	3.519725e-03	1.192796e-01	7.586533e+00	4.285915e+01	NCAPH;OAF;MYO10;BCAT1
c8.all.v2023.2.Hs.symbols.gmt	HU_FETAL_RETINA_BLOOD	1/282	5.351027e-01	6.150136e-01	1.961825e+00	1.226723e+00	MIR4435-2HG
c8.all.v2023.2.Hs.symbols.gmt	HU_FETAL_RETINA_FIBROBLAST	2/385	2.780058e-01	5.037704e-01	2.428391e+00	3.108616e+00	NR3C1;OAF
c8.all.v2023.2.Hs.symbols.gmt	HU_FETAL_RETINA_MICROGLIA	2/382	2.750014e-01	5.037704e-01	2.447804e+00	3.160064e+00	TNFRSF1B;NINJ1
c8.all.v2023.2.Hs.symbols.gmt	HU_FETAL_RETINA_MULLER	1/42	1.072085e-01	4.601483e-01	1.319579e+01	2.946594e+01	MYO10
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C12_THICK_ASCENDING_LIMB	1/381	6.456187e-01	6.837282e-01	1.445585e+00	6.325103e-01	PLCL1
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C13_THICK_ASCENDING_LIMB	1/131	2.984634e-01	5.037704e-01	4.246172e+00	5.134079e+00	PLCL1
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C14_DISTAL_CONVOLUTED_TUBULE	1/208	4.310218e-01	5.740684e-01	2.667877e+00	2.245276e+00	PLCL1
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C16_COLLECTING_SYSTEM_PRINCIPAL_CELLS_CORTEX	1/141	3.172565e-01	5.106058e-01	3.944144e+00	4.528053e+00	MYO10
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C17_COLLECTING_SYSTEM_PCS_STRESSED_DISSOC_SUBSET	2/240	1.365505e-01	4.724275e-01	3.920668e+00	7.806288e+00	MIR4435-2HG;MYO10
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C18_COLLECTING_DUCT_PRINCIPAL_CELLS_MEDULLA	2/322	2.151347e-01	5.037704e-01	2.911903e+00	4.474113e+00	CREM;MYO10
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C19_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_A_MEDULLA	1/326	5.878693e-01	6.403577e-01	1.693735e+00	8.997979e-01	TMPRSS2
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C1_EPITHELIAL_CELLS_UNASSIGNED	1/30	7.778573e-02	4.275350e-01	1.839841e+01	4.698580e+01	PLCL1
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C20_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_A_CORTEX	3/152	7.996957e-03	1.779917e-01	8.859672e+00	4.278065e+01	PLCL1;MYO10;HIPK2
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C21_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_B	1/103	2.430990e-01	5.037704e-01	5.402340e+00	7.640456e+00	PLCL1
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C22_ENDOTHELIAL_CELLS_GLOMERULAR_CAPILLARIES	2/137	5.268452e-02	3.651995e-01	6.892608e+00	2.028793e+01	FLT1;HIPK2
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C23_ENDOTHELIAL_CELLS_AVR	1/126	2.888774e-01	5.037704e-01	4.415092e+00	5.482454e+00	FLT1
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C24_ENDOTHELIAL_CELLS_AEA_AND_DVR	1/152	3.373582e-01	5.106058e-01	3.657663e+00	3.974453e+00	FLT1
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C26_MESANGIAL_CELLS	2/177	8.235600e-02	4.275350e-01	5.328814e+00	1.330447e+01	PLCL1;HIPK2
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C27_VASCULAR_SMOOTH_MUSCLE_CELLS_AND_PERICYTES	1/155	3.427389e-01	5.106058e-01	3.586566e+00	3.840446e+00	PLCL1
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C4_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S2	1/176	3.792210e-01	5.354741e-01	3.156561e+00	3.060716e+00	PLCL1
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C8_DECENDING_THIN_LIMB	1/278	5.299891e-01	6.137809e-01	1.990397e+00	1.263701e+00	HIPK2
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HDA	2/506	3.970766e-01	5.480017e-01	1.837099e+00	1.696792e+00	CHRNA7;MYO5A
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HDA1	2/584	4.692984e-01	5.939254e-01	1.585707e+00	1.199613e+00	DUSP4;CHRNA7
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HDA2	3/513	1.600140e-01	5.037704e-01	2.584291e+00	4.735697e+00	DUSP4;CHRNA7;MYO5A
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HENDO	6/888	3.157300e-02	3.320609e-01	2.886450e+00	9.973993e+00	FLVCR2;TNFRSF1B;RASGRP3;NR3C1;CREM;FLT1
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HGABA	2/1106	8.063948e-01	8.117176e-01	8.155927e-01	1.755007e-01	DUSP4;MYO5A
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HMGL	4/577	6.962192e-02	4.275350e-01	3.002118e+00	7.999672e+00	NR3C1;CREM;TNFRSF1B;NINJ1
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HNBGABA	2/703	5.692500e-01	6.308364e-01	1.309574e+00	7.378603e-01	VOPP1;CHRNA7
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HNBML1	2/328	2.210775e-01	5.037704e-01	2.857864e+00	4.313208e+00	PLCL1;MYO5A
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HNBML5	1/465	7.188179e-01	7.381800e-01	1.179761e+00	3.894950e-01	DUSP4
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HNPROG	1/229	4.626843e-01	5.923228e-01	2.421239e+00	1.866074e+00	NCAPH
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HOMTN	2/389	2.820109e-01	5.037704e-01	2.402973e+00	3.041706e+00	PLCL1;MYO5A
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HOPC	1/366	6.307081e-01	6.749684e-01	1.505876e+00	6.940766e-01	NCAPH
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HPERIC	4/795	1.656950e-01	5.037704e-01	2.155468e+00	3.874684e+00	CREM;MIR4435-2HG;PLCL1;NR3C1
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HPROGBP	2/300	1.935034e-01	5.037704e-01	3.128509e+00	5.138451e+00	NCAPH;BCAT1
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HPROGFPL	1/322	5.833262e-01	6.399802e-01	1.715084e+00	9.244455e-01	NCAPH
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HPROGFPM	1/354	6.183377e-01	6.664063e-01	1.557783e+00	7.488581e-01	NCAPH
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HPROGM	2/307	2.003553e-01	5.037704e-01	3.056227e+00	4.913382e+00	PLCL1;NCAPH
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HRGL1	2/364	2.569768e-01	5.037704e-01	2.570991e+00	3.493383e+00	FLVCR2;NINJ1
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HRGL3	1/574	7.920467e-01	8.022336e-01	9.507030e-01	2.216420e-01	NR3C1
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HRN	2/335	2.280293e-01	5.037704e-01	2.797262e+00	4.135139e+00	DUSP4;MYO5A
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HSERT	1/450	7.069362e-01	7.333862e-01	1.219959e+00	4.231000e-01	MYO5A
c8.all.v2023.2.Hs.symbols.gmt	MENON_FETAL_KIDNEY_2_NEPHRON_PROGENITOR_CELLS	1/44	1.120218e-01	4.601483e-01	1.260148e+01	2.758543e+01	HIPK2
c8.all.v2023.2.Hs.symbols.gmt	MENON_FETAL_KIDNEY_4_PODOCYTES	1/206	4.279125e-01	5.740684e-01	2.693982e+00	2.286751e+00	HIPK2
c8.all.v2023.2.Hs.symbols.gmt	MENON_FETAL_KIDNEY_6_COLLECTING_DUCT_CELLS	1/94	2.244087e-01	5.037704e-01	5.919470e+00	8.845383e+00	BCAT1
c8.all.v2023.2.Hs.symbols.gmt	MENON_FETAL_KIDNEY_7_LOOPOF_HENLE_CELLS_DISTAL	1/276	5.274117e-01	6.137809e-01	2.004994e+00	1.282742e+00	MAGEF1
c8.all.v2023.2.Hs.symbols.gmt	MENON_FETAL_KIDNEY_8_CONNECTING_TUBULE_CELLS	2/267	1.617159e-01	5.037704e-01	3.520220e+00	6.413540e+00	MYO10;HIPK2
c8.all.v2023.2.Hs.symbols.gmt	MENON_FETAL_KIDNEY_9_ENDOTHELIAL_CELLS	1/102	2.410444e-01	5.037704e-01	5.455314e+00	7.761681e+00	FLT1
c8.all.v2023.2.Hs.symbols.gmt	MURARO_PANCREAS_ACINAR_CELL	6/732	1.357253e-02	2.217819e-01	3.529141e+00	1.517427e+01	OAF;RASGRP3;TRIB1;BCAT1;TMPRSS2;DUSP4
c8.all.v2023.2.Hs.symbols.gmt	MURARO_PANCREAS_ALPHA_CELL	3/568	1.968408e-01	5.037704e-01	2.327822e+00	3.783548e+00	QSOX2;MYO10;HIPK2
c8.all.v2023.2.Hs.symbols.gmt	MURARO_PANCREAS_BETA_CELL	7/946	1.309903e-02	2.217819e-01	3.181417e+00	1.379213e+01	MYO5A;KATNAL1;VOPP1;NR3C1;PNMA8A;TBL1XR1;HABP4
c8.all.v2023.2.Hs.symbols.gmt	MURARO_PANCREAS_DELTA_CELL	3/250	2.983785e-02	3.250195e-01	5.367532e+00	1.885065e+01	CREM;PNMA8A;ERICH3
c8.all.v2023.2.Hs.symbols.gmt	MURARO_PANCREAS_DUCTAL_CELL	9/1276	6.650090e-03	1.779917e-01	3.063716e+00	1.535879e+01	TNFRSF1B;MIR4435-2HG;TRIB1;MYO10;NINJ1;TMPRSS2;AHR;DUSP4;ANKRD13A
c8.all.v2023.2.Hs.symbols.gmt	MURARO_PANCREAS_ENDOTHELIAL_CELL	4/362	1.629945e-02	2.217819e-01	4.834510e+00	1.990186e+01	AHR;FLT1;RASGRP3;PASK
c8.all.v2023.2.Hs.symbols.gmt	MURARO_PANCREAS_MESENCHYMAL_STROMAL_CELL	5/681	3.597915e-02	3.352943e-01	3.154261e+00	1.048734e+01	COPS8;NR3C1;MYO10;AHR;MIR4435-2HG
c8.all.v2023.2.Hs.symbols.gmt	RUBENSTEIN_SKELETAL_MUSCLE_ENDOTHELIAL_CELLS	1/137	3.097994e-01	5.080043e-01	4.059683e+00	4.757260e+00	FLT1
c8.all.v2023.2.Hs.symbols.gmt	RUBENSTEIN_SKELETAL_MUSCLE_FAP_CELLS	1/179	3.842677e-01	5.374977e-01	3.103345e+00	2.968089e+00	NR3C1
