Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_PRIMITIVE_ERYTHROCYTE	1/114	1.208903e-01	2.525135e-01	1.182213e+01	2.497864e+01	CYTOR
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_SCG3_POS_LYMPHATIC_ENDOTHELIAL_CELL	1/604	4.989375e-01	5.109891e-01	2.185222e+00	1.519329e+00	PDLIM1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C4_CD16_POS_NK_CELL	1/18	2.009153e-02	9.905592e-02	7.351532e+01	2.872579e+02	ZEB2
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C4_CD56BRIGHT_NK_CELL	1/6	6.740560e-03	6.595209e-02	2.093590e+02	1.046714e+03	PDLIM1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C4_CYCLING_NK_CELL	4/694	7.000554e-03	6.595209e-02	6.554079e+00	3.251981e+01	LMNB1;CYTOR;RMI2;PDLIM1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C4_CYCLING_T_CELL	2/939	2.859156e-01	3.367451e-01	2.410919e+00	3.018611e+00	LMNB1;RMI2
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C4_TREG_CELL	1/40	4.412375e-02	1.581848e-01	3.354486e+01	1.046854e+02	CYTOR
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C5_CD5_POS_CCL22_POS_MATURE_B_CELL	2/667	1.722593e-01	2.786030e-01	3.440728e+00	6.051395e+00	NUP210;CYTOR
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C5_LARGE_PRE_B_CELL	3/1363	1.957277e-01	2.958303e-01	2.386049e+00	3.891720e+00	LMNB1;NUP210;RMI2
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C5_PRO_B_CELL	1/478	4.202432e-01	4.499574e-01	2.778196e+00	2.408478e+00	RMI2
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C7_COL20A1_POS_SCHWANN_CELL	1/72	7.807567e-02	2.253775e-01	1.870943e+01	4.771047e+01	PDLIM1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C7_SCHWANN_PRECURSOR_CELL	1/232	2.312401e-01	3.114469e-01	5.788244e+00	8.475717e+00	RMI2
c8.all.v2023.2.Hs.symbols.gmt	HU_FETAL_RETINA_BLOOD	4/282	2.564121e-04	1.305664e-02	1.644915e+01	1.360135e+02	KLF3;GMPR;CYTOR;PIM1
c8.all.v2023.2.Hs.symbols.gmt	HU_FETAL_RETINA_MICROGLIA	5/382	5.691186e-05	1.022425e-02	1.557333e+01	1.522138e+02	KLF3;STK10;KLF6;SLA;PARP14
c8.all.v2023.2.Hs.symbols.gmt	HU_FETAL_RETINA_RGC	1/443	3.963668e-01	4.287885e-01	3.002706e+00	2.778749e+00	PGAM1
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C17_COLLECTING_SYSTEM_PCS_STRESSED_DISSOC_SUBSET	1/240	2.382209e-01	3.176278e-01	5.593486e+00	8.024174e+00	KLF6
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C26_MESANGIAL_CELLS	1/177	1.815644e-01	2.851234e-01	7.602441e+00	1.297087e+01	ZEB2
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C28_INTERSTITIUM	1/86	9.256410e-02	2.253775e-01	1.567052e+01	3.729355e+01	ZEB2
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C29_UNKNOWN_NOVEL_PT_CFH_POS_SUBPOPULATION_S2	1/86	9.256410e-02	2.253775e-01	1.567052e+01	3.729355e+01	KLF6
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C4_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S2	1/176	1.806334e-01	2.851234e-01	7.645892e+00	1.308431e+01	KLF6
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C6_PROXIMAL_TUBULE_EPITHELIAL_CELLS_FIBRINOGEN_POS_S3	1/181	1.852783e-01	2.888162e-01	7.433425e+00	1.253198e+01	PARP14
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C7_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S3	1/135	1.415778e-01	2.565341e-01	9.979582e+00	1.950915e+01	KLF6
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HENDO	3/888	7.608496e-02	2.240279e-01	3.752927e+00	9.667182e+00	KLF3;PARP14;KLF6
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HMGL	3/577	2.611834e-02	1.203715e-01	5.865928e+00	2.138200e+01	KLF3;PARP14;SLA
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HPERIC	4/795	1.118954e-02	7.513560e-02	5.692646e+00	2.557578e+01	KLF3;PARP14;KLF6;PDLIM1
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HPROGBP	1/300	2.886774e-01	3.381194e-01	4.463339e+00	5.545455e+00	LMNB1
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HPROGFPL	2/322	5.045787e-02	1.697947e-01	7.245899e+00	2.164072e+01	ZEB2;LMNB1
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HPROGFPM	1/354	3.313416e-01	3.736405e-01	3.773296e+00	4.168003e+00	LMNB1
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HRGL2A	1/600	4.966045e-01	5.109891e-01	2.200222e+00	1.540070e+00	HDAC4
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HRGL2B	1/439	3.935790e-01	4.287885e-01	3.030641e+00	2.825992e+00	HDAC4
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HRGL2C	1/325	3.087433e-01	3.500192e-01	4.115412e+00	4.836618e+00	GMPR
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HRGL3	1/574	4.811848e-01	5.025182e-01	2.302814e+00	1.684517e+00	HDAC4
c8.all.v2023.2.Hs.symbols.gmt	MENON_FETAL_KIDNEY_10_IMMUNE_CELLS	1/83	8.947789e-02	2.253775e-01	1.623593e+01	3.918969e+01	KLF6
c8.all.v2023.2.Hs.symbols.gmt	MENON_FETAL_KIDNEY_3_STROMAL_CELLS	1/81	8.741484e-02	2.253775e-01	1.663599e+01	4.054341e+01	ZEB2
c8.all.v2023.2.Hs.symbols.gmt	MENON_FETAL_KIDNEY_6_COLLECTING_DUCT_CELLS	1/94	1.007452e-01	2.373108e-01	1.433827e+01	3.290864e+01	KLF6
c8.all.v2023.2.Hs.symbols.gmt	MURARO_PANCREAS_ACINAR_CELL	3/732	4.769033e-02	1.630702e-01	4.588546e+00	1.396307e+01	KLF3;KLF6;PDLIM1
c8.all.v2023.2.Hs.symbols.gmt	MURARO_PANCREAS_DUCTAL_CELL	7/1276	3.695276e-04	1.305664e-02	6.816401e+00	5.387196e+01	B4GALT5;KLF3;SLA;PDLIM1;KLF6;PARP14;PIM1
c8.all.v2023.2.Hs.symbols.gmt	MURARO_PANCREAS_MESENCHYMAL_STROMAL_CELL	3/681	3.983918e-02	1.508197e-01	4.944706e+00	1.593631e+01	ZEB2;CYTOR;PGAM1
c8.all.v2023.2.Hs.symbols.gmt	RUBENSTEIN_SKELETAL_MUSCLE_ENDOTHELIAL_CELLS	2/137	1.031078e-02	7.388402e-02	1.715137e+01	7.846008e+01	KLF6;PDLIM1
c8.all.v2023.2.Hs.symbols.gmt	RUBENSTEIN_SKELETAL_MUSCLE_FBN1_FAP_CELLS	1/289	2.796730e-01	3.349756e-01	4.635463e+00	5.906202e+00	CYTOR
c8.all.v2023.2.Hs.symbols.gmt	RUBENSTEIN_SKELETAL_MUSCLE_PCV_ENDOTHELIAL_CELLS	1/225	2.250818e-01	3.114469e-01	5.969993e+00	8.902998e+00	PDLIM1
c8.all.v2023.2.Hs.symbols.gmt	RUBENSTEIN_SKELETAL_MUSCLE_PERICYTES	2/144	1.134122e-02	7.513560e-02	1.631488e+01	7.307942e+01	CYTOR;PDLIM1
c8.all.v2023.2.Hs.symbols.gmt	RUBENSTEIN_SKELETAL_MUSCLE_SMOOTH_MUSCLE_CELLS	1/445	3.977562e-01	4.287885e-01	2.988926e+00	2.755539e+00	PGAM1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_ADVENTITIAL_FIBROBLAST_CELL	1/296	2.854156e-01	3.367451e-01	4.524452e+00	5.672798e+00	PIM1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_ALVEOLAR_EPITHELIAL_TYPE_1_CELL	2/391	7.106268e-02	2.206248e-01	5.948350e+00	1.572859e+01	PARP14;KLF6
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_BASAL_CELL	2/188	1.879152e-02	9.716592e-02	1.247949e+01	4.959785e+01	PGAM1;PDLIM1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_BASOPHIL_MAST_1_CELL	1/276	2.688908e-01	3.314236e-01	4.856540e+00	6.378822e+00	GMPR
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_BASOPHIL_MAST_2_CELL	4/503	2.221184e-03	4.280828e-02	9.127874e+00	5.576871e+01	GMPR;LMNB1;B4GALT5;KLF6
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_BRONCHIAL_VESSEL_1_CELL	1/224	2.241982e-01	3.114469e-01	5.996882e+00	8.966686e+00	PIM1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_BRONCHIAL_VESSEL_2_CELL	1/272	2.655423e-01	3.292103e-01	4.928807e+00	6.535505e+00	PIM1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_B_CELL	2/155	1.304852e-02	7.873634e-02	1.515255e+01	6.574812e+01	SEMA4B;PDLIM1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_CAPILLARY_INTERMEDIATE_1_CELL	1/158	1.637010e-01	2.732647e-01	8.521767e+00	1.542196e+01	PDLIM1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_CD4_NAIVE_T_CELL	1/132	1.386512e-01	2.533970e-01	1.020704e+01	2.016702e+01	PIM1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_CLASSICAL_MONOCYTE_CELL	1/270	2.638625e-01	3.292103e-01	4.965742e+00	6.615993e+00	ZEB2
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_DIFFERENTIATING_BASAL_CELL	1/157	1.627506e-01	2.732647e-01	8.576296e+00	1.557058e+01	PGAM1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_EREG_DENDRITIC_CELL	2/577	1.367896e-01	2.533970e-01	3.995067e+00	7.947431e+00	ZEB2;CYTOR
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_LIPOFIBROBLAST_CELL	1/146	1.522274e-01	2.667125e-01	9.225256e+00	1.736543e+01	PIM1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_MACROPHAGE_CELL	1/201	2.036074e-01	2.990127e-01	6.688999e+00	1.064596e+01	PDLIM1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_MESOTHELIAL_CELL	3/649	3.528765e-02	1.385367e-01	5.196737e+00	1.737904e+01	GMPR;B4GALT5;PIM1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_NEUTROPHIL_CELL	2/366	6.330994e-02	2.064878e-01	6.362036e+00	1.755739e+01	B4GALT5;SLA
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_NONCLASSICAL_MONOCYTE_CELL	2/180	1.731606e-02	9.412835e-02	1.303775e+01	5.288269e+01	ZEB2;KLF3
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_OLR1_CLASSICAL_MONOCYTE_CELL	6/724	1.171834e-04	1.022425e-02	1.009676e+01	9.139352e+01	B4GALT5;CYTOR;LMNB1;SLA;ZEB2;PARP14
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_PLASMACYTOID_DENDRITIC_CELL	1/111	1.178963e-01	2.525135e-01	1.214200e+01	2.595900e+01	NUP210
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_PLATELET_MEGAKARYOCYTE_CELL	3/605	2.950707e-02	1.243442e-01	5.586776e+00	1.968291e+01	GMPR;CYTOR;PDLIM1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_PROLIFERATING_BASAL_CELL	4/891	1.644361e-02	9.173804e-02	5.054791e+00	2.076416e+01	RMI2;LMNB1;PGAM1;PDLIM1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_PROLIFERATING_MACROPHAGE_CELL	1/968	6.729762e-01	6.761657e-01	1.338875e+00	5.302549e-01	PDLIM1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_PROXIMAL_BASAL_CELL	2/629	1.570717e-01	2.707252e-01	3.655448e+00	6.766428e+00	PGAM1;PDLIM1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_TREM2_DENDRITIC_CELL	2/572	1.348742e-01	2.530383e-01	4.030974e+00	8.075704e+00	GMPR;PDLIM1
c8.all.v2023.2.Hs.symbols.gmt	ZHENG_CORD_BLOOD_C1_PUTATIVE_MEGAKARYOCYTE_PROGENITOR	1/98	1.048092e-01	2.432264e-01	1.375330e+01	3.102213e+01	PDLIM1
c8.all.v2023.2.Hs.symbols.gmt	ZHENG_CORD_BLOOD_C3_MEGAKARYOCYTE_ERYTHROID_PROGENITOR	2/100	5.618568e-03	5.955682e-02	2.350862e+01	1.218141e+02	ZEB2;CYTOR
c8.all.v2023.2.Hs.symbols.gmt	ZHENG_CORD_BLOOD_C4_PUTATIVE_EARLY_ERYTHROID_COMMITMENT	2/97	5.295693e-03	5.908879e-02	2.423554e+01	1.270151e+02	ZEB2;SLA
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_C1_MICROGLIA	1/257	2.528542e-01	3.268603e-01	5.219806e+00	7.176932e+00	CYTOR
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_C3_ASTROCYTE	1/389	3.576748e-01	3.949326e-01	3.428241e+00	3.524681e+00	ZEB2
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_C7_ORG_UNDERGOING_NEURONAL_DIFFERENTIATION	1/67	7.284780e-02	2.206248e-01	2.010025e+01	5.265024e+01	SLA
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_C8_UNKNOWN_NEUROD2_POS_INTERNEURON	1/84	9.050774e-02	2.253775e-01	1.604300e+01	3.854041e+01	SLA
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_MAJOR_TYPES_EXCITATORY_NEURON	1/8	8.977740e-03	6.797432e-02	1.600824e+02	7.544693e+02	SLA
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_MAJOR_TYPES_MICROGLIA	2/438	8.643023e-02	2.253775e-01	5.298321e+00	1.297250e+01	RYR1;KLF6
